,CreditScore,Geography,NumOfProducts,IsActiveMember,vader_lexicon_score,age_category
9127,630,2,1,0,0,2
9128,693,1,1,0,0,3
9129,838,2,1,1,0,2
9130,756,1,2,1,0,2
9131,775,0,1,0,0,1
9132,635,0,2,0,0,2
9133,705,2,1,1,0,2
9134,481,0,1,1,0,2
9135,727,2,1,0,0,3
9136,595,0,1,0,0,1
9137,535,0,1,0,0,2
9138,578,0,1,0,0,4
9139,597,0,2,1,0,1
9140,449,0,2,0,0,1
9141,850,1,2,0,0,3
9142,494,0,2,0,0,2
9143,676,0,1,0,0,2
9144,818,1,1,1,0,3
9145,712,2,1,0,0,3
9146,672,1,2,0,0,2
9147,636,0,1,0,0,2
9148,698,0,2,0,0,2
9149,597,1,2,0,0,3
9150,717,0,1,1,0,1
9151,614,0,2,0,0,3
9152,708,1,1,0,0,1
9153,507,1,3,0,0,2
9154,581,0,2,0,0,1
9155,579,2,2,0,0,2
9156,504,2,1,1,0,3
9157,737,0,2,1,0,1
9158,540,2,1,1,0,1
9159,609,0,1,0,0,1
9160,778,0,2,1,0,1
9161,621,0,1,0,0,2
9162,665,1,1,1,0,4
9163,608,0,1,1,0,3
9164,680,2,2,0,0,2
9165,663,1,1,1,0,3
9166,627,1,1,1,0,2
9167,607,0,1,0,0,1
9168,681,0,1,0,0,3
9169,766,0,2,0,0,3
9170,694,0,3,1,0,1
9171,411,0,1,1,0,4
9172,742,0,1,1,0,2
9173,673,2,1,1,0,3
9174,529,0,2,1,0,4
9175,519,0,1,0,0,2
9176,573,0,2,0,0,2
9177,453,1,1,0,0,1
9178,798,1,1,1,0,2
9179,693,2,2,0,0,2
9180,637,0,2,0,0,3
9181,672,0,1,0,0,3
9182,597,0,1,0,0,1
9183,543,0,1,1,0,3
9184,695,2,2,0,0,4
9185,584,0,2,1,0,2
9186,652,1,2,1,0,4
9187,601,0,1,1,0,2
9188,628,2,2,1,0,1
9189,607,1,2,0,0,1
9190,646,0,2,0,0,3
9191,572,0,1,0,0,1
9192,801,2,2,1,0,4
9193,597,0,1,0,0,1
9194,613,0,1,0,0,2
9195,529,1,1,0,0,1
9196,794,2,2,0,0,2
9197,557,0,1,0,0,2
9198,499,0,1,1,0,1
9199,544,0,1,0,0,1
9200,739,0,1,0,0,1
9201,458,1,2,0,0,3
9202,528,0,1,0,0,1
9203,773,2,2,0,0,4
9204,646,0,2,0,0,1
9205,564,0,1,1,0,1
9206,624,1,1,0,0,4
9207,682,0,1,0,0,4
9208,726,0,2,1,0,3
9209,560,0,1,0,0,1
9210,382,2,1,1,0,2
9211,457,2,2,0,0,2
9212,673,0,2,1,0,2
9213,584,0,1,0,0,2
9214,629,0,2,1,0,2
9215,584,1,4,1,0,2
9216,724,0,2,1,0,1
9217,644,0,2,1,0,1
9218,676,1,1,0,0,3
9219,499,0,1,0,0,1
9220,598,0,1,0,0,4
9221,655,1,1,0,0,2
9222,559,0,1,1,0,1
9223,543,0,1,1,0,4
9224,679,0,1,1,0,2
9225,594,1,2,1,0,1
9226,586,0,2,1,0,1
9227,776,0,2,0,0,1
9228,699,0,1,1,0,2
9229,847,1,1,1,0,2
9230,582,1,2,1,0,2
9231,648,0,1,0,0,2
9232,618,0,3,1,0,3
9233,543,0,1,0,0,1
9234,642,1,1,0,0,3
9235,462,0,1,0,0,1
9236,640,2,1,0,0,3
9237,740,1,2,0,0,2
9238,773,0,2,0,0,3
9239,583,1,2,1,0,1
9240,589,2,2,1,0,3
9241,509,0,2,1,0,2
9242,612,1,2,0,0,1
9243,505,2,1,1,0,2
9244,546,1,1,0,0,1
9245,681,0,2,0,0,3
9246,762,0,1,1,0,1
9247,786,2,2,0,0,1
9248,629,2,2,0,0,2
9249,787,2,1,1,0,2
9250,713,2,1,1,0,3
9251,541,0,1,0,0,2
9252,451,0,1,1,0,1
9253,644,2,2,1,0,3
9254,686,0,2,1,0,1
9255,847,1,4,0,0,3
9256,765,1,1,0,0,2
9257,678,1,2,1,0,2
9258,539,0,1,1,0,1
9259,800,0,2,0,0,2
9260,799,1,2,1,0,2
9261,629,0,2,1,0,4
9262,734,1,2,1,0,4
9263,542,0,2,1,0,1
9264,414,2,2,1,0,4
9265,675,0,1,0,0,2
9266,683,0,1,0,0,2
9267,748,0,2,1,0,1
9268,596,2,2,1,0,1
9269,642,0,1,1,0,2
9270,499,0,1,1,0,1
9271,649,2,1,1,0,3
9272,739,0,2,0,0,3
9273,616,0,2,1,0,1
9274,560,2,1,1,0,2
9275,427,1,1,1,0,3
9276,435,0,1,0,0,4
9277,633,0,1,1,0,1
9278,443,0,1,0,0,2
9279,727,0,2,1,0,4
9280,674,0,1,1,0,3
9281,661,0,1,1,0,1
9282,619,2,1,0,0,2
9283,562,0,2,0,0,1
9284,633,0,1,1,0,4
9285,551,2,1,0,0,3
9286,720,1,1,1,0,1
9287,688,0,2,1,0,1
9288,635,1,2,0,0,2
9289,561,0,2,1,0,1
9290,850,0,1,1,0,2
9291,636,0,2,1,0,2
9292,461,1,2,1,0,4
9293,771,1,2,0,0,2
9294,713,0,1,1,0,2
9295,658,1,1,1,0,3
9296,586,1,2,1,0,4
9297,737,0,1,0,0,1
9298,742,1,2,0,0,1
9299,824,0,1,0,0,1
9300,701,1,1,0,0,3
9301,623,2,2,0,0,3
9302,744,0,2,1,0,2
9303,698,2,1,0,0,2
9304,616,0,2,0,0,2
9305,662,0,2,0,0,2
9306,594,0,2,1,0,2
9307,685,0,2,1,0,2
9308,742,0,2,1,0,1
9309,678,1,1,1,0,4
9310,651,2,2,1,0,3
9311,585,1,1,0,0,3
9312,579,1,2,0,0,2
9313,722,1,1,0,0,2
9314,613,1,1,1,0,4
9315,694,0,1,0,0,3
9316,550,1,3,0,0,3
9317,741,0,1,0,0,3
9318,668,2,1,1,0,4
9319,529,0,2,1,0,1
9320,636,0,2,1,0,1
9321,563,2,1,0,0,4
9322,767,0,2,0,0,2
9323,644,0,4,0,0,3
9324,780,1,2,1,0,4
9325,635,2,2,1,0,3
9326,641,1,1,1,0,2
9327,593,2,1,1,0,2
9328,540,1,2,0,0,2
9329,663,2,2,1,0,2
9330,630,0,2,1,0,2
9331,605,1,1,1,0,1
9332,710,1,1,0,0,4
9333,755,0,1,1,0,4
9334,641,2,2,1,0,1
9335,737,1,2,0,0,3
9336,695,0,1,0,0,3
9337,466,1,1,1,0,3
9338,558,1,1,1,0,4
9339,665,2,2,1,0,1
9340,737,0,2,0,0,3
9341,654,0,2,1,0,1
9342,619,0,2,0,0,1
9343,845,1,2,0,0,3
9344,727,0,1,0,0,1
9345,582,0,1,1,0,3
9346,716,0,1,1,0,3
9347,660,2,1,1,0,2
9348,664,0,1,0,0,2
9349,801,0,2,0,0,3
9350,615,2,3,1,0,3
9351,718,1,1,1,0,4
9352,667,0,2,0,0,2
9353,670,2,1,1,0,2
9354,590,0,2,1,0,3
9355,739,2,1,0,0,2
9356,373,0,1,0,0,3
9357,418,0,1,1,0,3
9358,837,0,2,1,0,1
9359,645,1,1,0,0,3
9360,552,1,1,1,0,2
9361,580,1,2,1,0,3
9362,684,0,1,1,0,2
9363,634,2,2,1,0,2
9364,607,0,2,0,0,3
9365,802,0,1,1,0,1
9366,736,0,1,0,0,2
9367,629,0,1,0,0,2
9368,737,0,2,0,0,1
9369,718,2,1,1,0,2
9370,561,0,4,0,0,3
9371,641,0,1,1,0,1
9372,677,0,1,1,0,1
9373,641,2,2,0,0,2
9374,658,2,1,1,0,1
9375,659,1,2,0,0,3
9376,567,0,1,0,0,3
9377,584,0,1,0,0,1
9378,709,2,2,0,0,2
9379,690,2,2,1,0,1
9380,627,0,1,1,0,4
9381,765,2,1,1,0,3
9382,645,0,1,1,0,2
9383,716,0,2,1,0,1
9384,771,0,1,0,0,4
9385,687,1,2,1,0,3
9386,717,1,2,0,0,2
9387,524,0,1,0,0,1
9388,679,2,2,1,0,2
9389,538,0,1,1,0,1
9390,752,1,2,1,0,2
9391,846,2,2,1,0,4
9392,532,2,2,0,0,2
9393,670,1,1,0,0,3
9394,597,1,1,1,0,2
9395,627,1,2,1,0,4
9396,700,2,2,0,0,2
9397,766,0,2,1,0,4
9398,488,0,2,1,0,2
9399,694,0,1,1,0,2
9400,639,0,1,0,0,1
9401,705,1,1,0,0,3
9402,810,1,1,1,0,4
9403,638,0,1,0,0,2
9404,595,2,2,0,0,3
9405,575,0,1,1,0,2
9406,850,0,2,1,0,1
9407,419,2,1,1,0,1
9408,640,0,1,0,0,4
9409,570,2,2,1,0,2
9410,640,1,2,0,0,3
9411,689,1,4,0,0,2
9412,725,0,1,0,0,1
9413,751,0,2,0,0,3
9414,544,2,1,0,0,4
9415,768,1,2,0,0,3
9416,648,1,1,0,0,2
9417,577,2,2,0,0,2
9418,639,2,1,1,0,1
9419,686,1,1,1,0,1
9420,657,0,2,1,0,1
9421,613,0,1,0,0,2
9422,701,0,1,0,0,2
9423,578,2,1,0,0,1
9424,689,0,2,1,0,2
9425,687,2,2,1,0,4
9426,499,2,2,0,0,4
9427,693,2,2,0,0,2
9428,737,0,2,1,0,4
9429,651,0,1,1,0,1
9430,753,0,2,1,0,2
9431,523,2,1,1,0,1
9432,458,1,2,1,0,1
9433,643,0,2,1,0,2
9434,638,2,2,0,0,2
9435,685,1,2,1,0,2
9436,684,0,3,0,0,2
9437,670,0,1,1,0,1
9438,701,1,3,0,0,4
9439,705,0,1,1,0,1
9440,593,2,3,0,0,1
9441,651,0,1,0,0,2
9442,741,0,2,1,0,2
9443,596,1,1,1,0,4
9444,581,1,2,1,0,3
9445,689,2,1,0,0,1
9446,544,0,1,1,0,1
9447,718,0,2,1,0,3
9448,583,1,2,0,0,2
9449,663,1,2,1,0,1
9450,666,1,1,0,0,2
9451,524,2,1,0,0,1
9452,599,0,2,0,0,1
9453,667,0,1,1,0,1
9454,727,0,2,1,0,4
9455,689,2,2,1,0,4
9456,639,0,1,0,0,2
9457,678,0,1,1,0,1
9458,523,0,2,0,0,2
9459,650,0,1,0,0,3
9460,744,2,2,1,0,2
9461,697,0,2,1,0,2
9462,800,2,2,0,0,3
9463,664,0,1,1,0,1
9464,740,0,2,0,0,2
9465,835,0,2,1,0,4
9466,559,0,1,0,0,4
9467,676,2,1,0,0,2
9468,613,1,2,0,0,3
9469,713,0,1,1,0,1
9470,751,1,2,1,0,1
9471,523,0,1,1,0,1
9472,775,1,1,1,0,4
9473,608,2,2,0,0,3
9474,673,0,2,1,0,4
9475,616,0,2,0,0,3
9476,650,1,1,0,0,3
9477,655,0,1,0,0,3
9478,782,1,1,0,0,4
9479,781,2,2,0,0,2
9480,593,0,1,0,0,2
9481,505,2,1,0,0,2
9482,707,0,2,0,0,2
9483,692,0,1,1,0,2
9484,813,1,1,1,0,1
9485,850,2,1,0,0,2
9486,753,0,1,1,0,1
9487,850,2,1,1,0,1
9488,671,2,2,1,0,1
9489,791,0,1,1,0,2
9490,624,0,1,1,0,4
9491,649,0,1,1,0,2
9492,732,1,1,0,0,3
9493,664,0,1,1,0,2
9494,789,1,2,1,0,3
9495,680,0,1,0,0,2
9496,701,0,2,0,0,2
9497,684,0,2,1,0,1
9498,586,0,1,1,0,4
9499,522,1,2,0,0,1
9500,739,2,1,1,0,1
9501,835,1,1,1,0,1
9502,790,2,2,1,0,1
9503,671,0,1,1,0,3
9504,560,0,1,0,0,3
9505,651,0,1,1,0,1
9506,682,0,2,1,0,4
9507,808,0,1,1,0,3
9508,644,2,2,1,0,1
9509,688,0,2,0,0,1
9510,617,0,2,1,0,1
9511,738,0,1,0,0,2
9512,663,0,1,1,0,3
9513,515,0,1,1,0,3
9514,845,0,2,1,0,1
9515,639,2,1,1,0,2
9516,557,0,1,1,0,1
9517,543,1,2,1,0,2
9518,585,1,1,1,0,3
9519,610,0,2,0,0,1
9520,727,1,2,0,0,1
9521,540,2,2,0,0,2
9522,418,0,2,1,0,2
9523,660,0,1,0,0,1
9524,850,1,1,0,0,2
9525,618,0,1,0,0,3
9526,642,1,2,1,0,1
9527,850,0,1,1,0,2
9528,739,0,1,0,0,2
9529,508,0,2,1,0,3
9530,667,0,2,0,0,3
9531,741,0,1,1,0,4
9532,592,0,2,1,0,1
9533,651,1,1,0,0,3
9534,773,2,2,0,0,4
9535,850,2,1,1,0,3
9536,550,1,1,0,0,3
9537,783,0,2,0,0,2
9538,777,0,2,0,0,1
9539,659,0,1,1,0,1
9540,727,1,4,0,0,3
9541,603,0,1,1,0,2
9542,644,2,2,1,0,2
9543,647,0,1,1,0,2
9544,648,1,2,0,0,2
9545,721,2,1,1,0,4
9546,524,0,2,1,0,1
9547,626,0,2,1,0,2
9548,569,0,2,0,0,3
9549,578,2,2,0,0,2
9550,769,0,1,1,0,2
9551,694,1,2,0,0,1
9552,664,0,1,1,0,3
9553,646,0,2,0,0,2
9554,779,0,3,0,0,1
9555,782,1,1,0,0,4
9556,769,1,1,0,0,2
9557,655,1,1,1,0,4
9558,623,2,1,0,0,3
9559,705,2,1,1,0,2
9560,686,0,3,1,0,3
9561,678,1,2,0,0,2
9562,738,0,2,1,0,2
9563,703,0,2,1,0,1
9564,554,2,2,1,0,3
9565,582,0,4,1,0,2
9566,644,0,2,0,0,2
9567,724,0,1,0,0,1
9568,593,0,2,0,0,2
9569,710,2,2,0,0,1
9570,631,0,1,1,0,2
9571,739,2,1,0,0,3
9572,644,2,1,1,0,1
9573,652,1,2,1,0,2
9574,554,2,2,0,0,2
9575,483,0,2,0,0,1
9576,669,1,1,0,0,3
9577,841,1,1,0,0,4
9578,662,0,2,1,0,2
9579,821,1,2,1,0,3
9580,783,0,1,0,0,2
9581,850,0,2,1,0,1
9582,559,0,1,1,0,4
9583,602,2,1,0,0,2
9584,563,1,1,1,0,3
9585,695,2,2,1,0,2
9586,546,0,1,1,0,1
9587,719,1,1,0,0,4
9588,539,1,1,0,0,3
9589,632,0,1,1,0,4
9590,772,1,1,1,0,2
9591,708,2,1,0,0,2
9592,668,1,1,0,0,1
9593,738,0,1,1,0,4
9594,785,0,2,1,0,4
9595,597,0,2,1,0,4
9596,531,0,1,0,0,2
9597,509,0,2,1,0,1
9598,508,0,1,0,0,2
9599,749,1,1,1,0,1
9600,621,1,1,1,0,4
9601,659,0,1,0,0,2
9602,634,1,1,0,0,4
9603,675,0,2,1,0,2
9604,770,0,2,1,0,1
9605,736,0,2,0,0,1
9606,524,0,2,0,0,3
9607,674,0,1,1,0,1
9608,700,2,2,0,0,3
9609,741,0,2,0,0,2
9610,455,0,3,1,0,2
9611,608,2,1,0,0,2
9612,776,0,2,0,0,2
9613,635,0,3,0,0,2
9614,746,0,2,1,0,2
9615,692,2,2,0,0,3
9616,683,2,1,0,0,2
9617,591,1,2,0,0,2
9618,581,0,1,1,0,1
9619,684,1,1,1,0,2
9620,561,2,1,1,0,2
9621,718,1,1,0,0,2
9622,590,0,1,0,0,1
9623,573,0,1,0,0,3
9624,350,0,1,1,0,2
9625,504,1,2,1,0,3
9626,813,2,1,1,0,1
9627,641,2,1,0,0,1
9628,662,0,2,1,0,1
9629,497,2,1,1,0,3
9630,716,0,2,1,0,1
9631,526,0,1,0,0,2
9632,760,1,1,0,0,2
9633,669,0,1,0,0,1
9634,655,0,2,0,0,1
9635,547,0,1,0,0,3
9636,648,1,1,1,0,2
9637,790,0,1,1,0,1
9638,744,1,2,1,0,3
9639,761,2,2,1,0,1
9640,750,0,1,0,0,2
9641,680,0,2,1,0,2
9642,704,2,1,0,0,2
9643,521,0,2,1,0,3
9644,452,0,2,1,0,2
9645,695,0,1,0,0,1
9646,850,2,1,0,0,4
9647,625,0,2,1,0,1
9648,608,1,1,0,0,2
9649,715,0,2,1,0,2
9650,834,2,2,0,0,2
9651,469,0,1,0,0,2
9652,480,0,1,0,0,2
9653,527,1,1,1,0,4
9654,834,2,2,0,0,2
9655,583,0,2,0,0,2
9656,696,1,1,1,0,1
9657,606,0,1,1,0,1
9658,713,0,2,1,0,2
9659,821,1,2,1,0,3
9660,550,0,2,0,0,1
9661,675,0,2,0,0,2
9662,748,2,2,1,0,2
9663,606,1,2,1,0,2
9664,726,1,1,0,0,1
9665,547,0,2,1,0,1
9666,758,2,2,0,0,2
9667,596,0,1,1,0,2
9668,720,2,2,1,0,2
9669,674,0,1,0,0,2
9670,756,0,2,0,0,1
9671,649,1,2,1,0,4
9672,613,1,2,1,0,1
9673,643,0,2,0,0,4
9674,600,0,2,1,0,1
9675,735,2,1,0,0,2
9676,585,0,1,1,0,2
9677,724,1,1,1,0,2
9678,635,2,2,0,0,1
9679,472,0,2,0,0,1
9680,590,0,2,0,0,2
9681,651,2,1,1,0,4
9682,686,1,2,0,0,2
9683,606,0,2,1,0,1
9684,781,0,1,0,0,2
9685,593,0,1,0,0,3
9686,793,0,2,1,0,4
9687,791,0,1,0,0,1
9688,850,0,1,1,0,4
9689,698,0,2,0,0,4
9690,846,0,2,1,0,2
9691,765,0,2,1,0,3
9692,574,2,1,0,0,4
9693,617,1,1,0,0,4
9694,581,0,2,0,0,1
9695,710,1,1,1,0,2
9696,550,0,1,1,0,1
9697,533,1,2,0,0,4
9698,779,0,1,0,0,3
9699,763,0,2,0,0,1
9700,563,2,2,1,0,2
9701,678,2,1,0,0,2
9702,644,2,1,1,0,1
9703,682,1,2,1,0,3
9704,625,0,2,0,0,1
9705,733,2,2,1,0,2
9706,512,0,2,0,0,1
9707,642,0,1,1,0,3
9708,737,1,2,0,0,1
9709,575,0,1,1,0,4
9710,543,1,2,0,0,2
9711,521,1,1,1,0,3
9712,637,0,2,1,0,1
9713,714,0,1,1,0,2
9714,726,2,1,1,0,4
9715,680,2,2,0,0,2
9716,812,1,3,1,0,2
9717,757,2,1,1,0,1
9718,710,2,2,0,0,4
9719,516,1,1,0,0,3
9720,803,0,1,0,0,2
9721,560,0,1,1,0,2
9722,679,0,2,1,0,2
9723,526,0,1,0,0,1
9724,485,0,2,1,0,3
9725,625,0,2,0,0,2
9726,773,2,1,1,0,3
9727,530,0,1,1,0,3
9728,616,1,1,1,0,3
9729,651,0,2,1,0,1
9730,586,1,1,1,0,2
9731,607,1,1,0,0,1
9732,724,2,2,1,0,2
9733,733,0,2,1,0,4
9734,667,1,2,1,0,4
9735,700,0,2,1,0,1
9736,659,2,1,1,0,4
9737,710,2,3,0,0,1
9738,760,0,1,0,0,2
9739,677,0,2,0,0,1
9740,798,1,2,0,0,1
9741,758,0,2,0,0,2
9742,715,0,2,1,0,3
9743,752,1,2,1,0,1
9744,586,1,1,1,0,3
9745,818,0,2,1,0,2
9746,490,1,1,1,0,3
9747,610,1,3,0,0,4
9748,627,1,2,0,0,1
9749,533,0,2,1,0,2
9750,708,0,1,1,0,4
9751,681,0,1,1,0,4
9752,690,0,2,1,0,1
9753,656,1,1,1,0,4
9754,673,2,1,1,0,2
9755,806,1,2,1,0,2
9756,648,2,1,1,0,3
9757,501,0,1,1,0,2
9758,556,1,1,1,0,3
9759,627,0,2,0,0,1
9760,652,0,1,0,0,1
9761,807,1,2,1,0,4
9762,708,1,2,0,0,1
9763,619,0,1,0,0,1
9764,601,0,2,0,0,2
9765,445,0,1,1,0,4
9766,800,1,1,0,0,2
9767,554,0,1,1,0,2
9768,714,1,2,1,0,4
9769,656,0,1,0,0,3
9770,520,0,1,0,0,3
9771,480,2,1,1,0,2
9772,660,1,2,1,0,1
9773,532,0,2,1,0,2
9774,679,0,2,0,0,3
9775,780,0,1,0,0,1
9776,747,0,2,1,0,1
9777,705,0,1,1,0,2
9778,732,0,2,0,0,3
9779,515,2,1,0,0,2
9780,816,1,1,1,0,2
9781,641,0,1,1,0,3
9782,509,0,1,0,0,1
9783,601,1,2,0,0,3
9784,527,0,2,0,0,2
9785,455,0,2,0,0,1
9786,803,1,2,1,0,2
9787,553,0,1,1,0,1
9788,724,0,1,0,0,1
9789,610,0,2,1,0,3
9790,559,2,2,1,0,2
9791,825,1,1,0,0,2
9792,819,2,1,1,0,1
9793,772,1,1,0,0,3
9794,685,2,1,0,0,1
9795,506,0,2,0,0,3
9796,642,1,2,1,0,1
9797,627,2,2,1,0,2
9798,600,1,1,1,0,1
9799,653,0,1,0,0,3
9800,762,2,3,1,0,2
9801,569,2,1,1,0,1
9802,756,0,1,0,0,2
9803,673,0,1,1,0,1
9804,637,0,1,1,0,2
9805,644,0,1,1,0,2
9806,658,2,1,1,0,2
9807,649,0,2,1,0,2
9808,603,0,1,0,0,2
9809,820,0,1,0,0,2
9810,712,2,1,0,0,1
9811,645,1,1,1,0,1
9812,705,1,2,0,0,1
9813,590,2,1,1,0,1
9814,631,0,2,0,0,2
9815,604,0,2,1,0,2
9816,643,2,2,0,0,3
9817,690,2,2,1,0,1
9818,558,0,1,0,0,1
9819,637,1,1,0,0,4
9820,648,1,1,0,0,3
9821,652,2,2,0,0,1
9822,808,1,1,1,0,2
9823,551,0,1,0,0,1
9824,711,1,1,0,0,1
9825,467,1,1,0,0,1
9826,789,2,2,0,0,2
9827,602,2,2,1,0,2
9828,576,0,2,1,0,2
9829,584,0,1,1,0,2
9830,593,0,1,0,0,1
9831,705,1,2,1,0,3
9832,595,1,1,1,0,4
9833,699,1,2,0,0,3
9834,516,0,1,1,0,3
9835,838,0,2,0,0,1
9836,587,0,2,1,0,2
9837,750,0,1,1,0,2
9838,581,1,1,0,0,2
9839,484,0,1,1,0,3
9840,576,2,2,1,0,1
9841,567,1,2,1,0,3
9842,638,2,2,1,0,1
9843,646,1,1,1,0,1
9844,658,0,1,1,0,2
9845,590,2,2,1,0,2
9846,546,2,2,1,0,1
9847,603,0,2,0,0,2
9848,619,2,1,1,0,2
9849,678,0,2,1,0,2
9850,459,0,1,0,0,1
9851,671,1,2,0,0,1
9852,501,2,1,0,0,3
9853,719,2,1,0,0,2
9854,681,2,1,1,0,2
9855,706,2,1,1,0,1
9856,763,1,2,0,0,1
9857,716,0,2,1,0,2
9858,507,1,1,0,0,2
9859,678,1,1,1,0,4
9860,775,0,2,1,0,1
9861,544,0,1,1,0,2
9862,756,0,2,1,0,1
9863,757,1,2,1,0,3
9864,742,1,1,1,0,2
9865,591,0,2,0,0,3
9866,667,0,2,0,0,1
9867,787,0,2,1,0,1
9868,718,0,1,0,0,3
9869,521,0,2,0,0,2
9870,607,2,1,1,0,2
9871,633,0,2,1,0,2
9872,588,2,2,1,0,2
9873,724,1,1,1,0,2
9874,720,0,2,0,0,3
9875,521,0,2,1,0,2
9876,620,2,1,0,0,2
9877,505,1,3,0,0,2
9878,728,2,1,1,0,3
9879,486,1,2,0,0,4
9880,584,1,1,0,0,3
9881,687,2,2,0,0,2
9882,771,0,1,1,0,3
9883,678,0,1,0,0,3
9884,751,0,1,1,0,3
9885,670,0,1,1,0,2
9886,675,2,2,0,0,1
9887,684,2,1,1,0,1
9888,637,0,1,0,0,1
9889,760,2,1,1,0,1
9890,662,2,1,0,0,2
9891,680,0,2,0,0,3
9892,604,2,1,1,0,2
9893,764,0,1,0,0,2
9894,521,0,2,1,0,4
9895,684,1,3,1,0,4
9896,795,0,1,1,0,2
9897,678,2,2,1,0,4
9898,589,0,1,0,0,2
9899,660,2,1,1,0,1
9900,646,1,2,1,0,2
9901,706,1,1,1,0,4
9902,730,0,2,0,0,1
9903,606,0,2,1,0,2
9904,690,2,1,1,0,2
9905,645,1,1,0,0,3
9906,579,0,1,1,0,2
9907,481,0,2,0,0,1
9908,492,1,2,0,0,3
9909,739,0,1,1,0,4
9910,624,0,1,1,0,4
9911,682,0,1,0,0,3
9912,701,2,1,1,0,2
9913,718,0,1,1,0,3
9914,496,0,2,0,0,2
9915,543,2,2,1,0,3
9916,616,2,2,1,0,3
9917,635,1,1,1,0,4
9918,652,2,1,0,0,1
9919,688,0,2,0,0,1
9920,678,0,1,1,0,3
9921,757,1,1,0,0,2
9922,667,0,1,0,0,2
9923,725,0,2,1,0,1
9924,632,1,1,1,0,3
9925,694,0,1,1,0,2
9926,803,0,2,1,0,2
9927,814,0,1,0,0,1
9928,611,0,2,0,0,2
9929,755,1,1,1,0,2
9930,425,1,2,1,0,2
9931,850,0,1,0,0,2
9932,677,2,2,1,0,1
9933,797,0,1,0,0,3
9934,692,1,1,1,0,3
9935,735,1,2,1,0,1
9936,609,0,1,1,0,4
9937,700,0,2,1,0,3
9938,526,2,1,0,0,2
9939,693,2,2,1,0,4
9940,748,0,2,0,0,1
9941,657,2,2,1,0,2
9942,739,1,1,0,0,1
9943,784,2,1,1,0,1
9944,744,1,2,1,0,3
9945,645,0,2,1,0,3
9946,669,0,2,1,0,2
9947,615,0,2,1,0,2
9948,724,1,2,1,0,4
9949,850,0,1,0,0,3
9950,625,1,1,1,0,2
9951,635,2,2,1,0,3
9952,724,1,1,0,0,2
9953,550,0,2,1,0,3
9954,645,0,1,1,0,3
9955,714,2,2,1,0,1
9956,520,0,1,0,0,3
9957,633,0,1,0,0,1
9958,537,0,1,1,0,2
9959,764,2,1,0,0,2
9960,795,1,1,1,0,2
9961,573,2,2,0,0,3
9962,702,2,1,0,0,3
9963,740,1,1,0,0,2
9964,479,0,2,0,0,2
9965,627,1,1,0,0,2
9966,479,2,1,1,0,2
9967,623,0,1,1,0,3
9968,512,1,2,0,0,2
9969,609,0,1,1,0,3
9970,518,0,2,0,0,3
9971,833,0,1,0,0,2
9972,758,0,1,0,0,1
9973,611,0,2,1,0,1
9974,583,0,1,0,0,2
9975,610,1,2,0,0,3
9976,637,0,1,0,0,2
9977,683,0,2,1,0,1
9978,774,0,2,0,0,2
9979,677,0,1,1,0,4
9980,741,2,1,0,0,2
9981,498,1,1,1,0,3
9982,655,1,1,0,0,3
9983,613,0,1,0,0,2
9984,602,1,2,1,0,2
9985,659,0,2,0,0,2
9986,673,1,2,1,0,3
9987,606,2,2,1,0,1
9988,775,0,2,0,0,1
9989,841,2,2,1,0,1
9990,714,1,1,0,0,2
9991,597,0,1,0,0,4
9992,726,2,1,0,0,2
9993,644,0,1,0,0,1
9994,800,0,2,0,0,1
9995,771,0,2,0,0,2
9996,516,0,1,1,0,2
9997,709,0,1,1,0,2
9998,772,1,2,0,0,3
9999,792,0,1,0,0,1
10000,720,2,1,0,0,4
10001,621,0,1,0,0,3
10002,562,0,1,0,0,1
10003,711,2,2,0,0,2
10004,690,1,1,0,0,3
10005,779,1,1,0,0,4
10006,640,0,2,1,0,4
10007,604,0,1,1,0,3
10008,624,0,1,0,0,3
10009,802,0,1,0,0,3
10010,661,1,1,0,0,4
10011,617,0,2,0,0,3
10012,747,0,1,0,0,3
10013,727,2,1,0,0,3
10014,814,2,3,0,0,3
10015,675,0,1,0,0,2
10016,668,0,1,0,0,3
10017,676,1,1,0,0,1
10018,713,0,1,0,0,1
10019,635,0,1,0,0,1
10020,537,0,1,0,0,2
10021,632,0,1,0,0,2
10022,548,0,1,0,0,1
10023,621,1,1,1,0,4
10024,650,2,1,0,0,3
10025,570,0,1,0,0,1
10026,714,0,1,0,0,4
10027,775,0,1,0,0,1
10028,598,0,1,0,0,3
10029,546,0,2,1,0,2
10030,681,1,1,0,0,3
10031,850,0,1,0,0,4
10032,468,1,3,0,0,4
10033,597,0,1,0,0,4
10034,580,1,1,0,0,1
10035,780,0,1,0,0,2
10036,685,0,1,0,0,2
10037,586,0,1,0,0,4
10038,589,0,2,1,0,4
10039,600,0,1,1,0,3
10040,609,0,3,1,0,3
10041,722,0,1,1,0,3
10042,606,1,1,0,0,2
10043,834,1,2,0,0,3
10044,619,1,1,0,0,2
10045,723,1,1,1,0,2
10046,719,0,3,0,0,4
10047,594,0,1,0,0,4
10048,516,0,1,0,0,3
10049,738,1,2,0,0,3
10050,659,0,1,0,0,3
10051,569,0,1,1,0,3
10052,750,0,1,0,0,3
10053,705,1,2,1,0,3
10054,459,1,1,0,0,2
10055,704,1,2,0,0,3
10056,748,0,1,0,0,2
